DateTime,zone1_Laayoune,zone2_Laayoune,zone3_Laayoune,zone4_Laayoune,zone5_Laayoune,zone1_Boujdour,zone2_Boujdour,zone3_Boujdour,zone1_FoumEloued,zone2_FoumEloued,zone3_FoumEloued,zone4_FoumEloued,zone5_FoumEloued,zone6_FoumEloued,zone7_FoumEloued,zone1_Marrakech,zone2_Marrakech
2022-09-14 22:00:00,105.22060624997033,153.49484249607534,190.35159004714566,135.99207724628567,141.869772439485,91.56580444444448,25.871513260423967,74.32523992914344,141.92913605726534,203.16859560869898,189.26394030407002,102.52329362138914,13.922084667968633,18.127184204177134,170.18888228994933,,
2022-09-14 22:30:00,103.20280912290934,148.28302643976568,182.96211272759032,131.39369767184635,136.15811559331436,88.13672447325946,24.642321739576065,73.35656482576996,146.84658617633633,209.0393808596717,195.86770906195034,103.31830948479133,13.932827883496898,18.3503103837567,163.06087337366898,,
2022-09-14 23:00:00,97.35563252540562,136.70721189920266,169.321923615666,119.20782531341399,126.94488677131666,92.08350858229612,23.762282777777767,73.79657330064214,141.41799246261235,203.76652329985367,190.77566295487802,98.53419714926044,13.957784404938167,18.32316199599393,154.361975994794,,
2022-09-14 23:30:00,91.80974318392354,124.011077747475,155.14104076090402,110.33638184478833,114.45186859411633,91.64637899770487,22.530271388888867,71.2026099966496,134.14608652314266,195.655218530842,180.63391173191403,94.14873945467222,10.960866409655301,18.1248613425854,150.890620680635,,
2022-09-15 00:00:00,89.80063523186523,111.00654984551868,139.41624152934867,102.31360150979187,102.73244650872762,91.58976378007291,20.8038868609997,64.4867002811282,136.46033210740632,188.16411014496998,182.30922944018434,92.01694375950656,10.643881564611867,17.309777605407366,152.93887305617667,,
2022-09-15 00:30:00,87.43416943185817,100.44603464478173,126.18710281016399,94.941685828134,93.50877290595902,85.64647694444447,18.671222583444766,58.04990545981661,132.64686187145867,181.97750061841433,179.08030664917965,92.30561242226003,10.268442143993827,17.137717268247634,151.71778237055602,,
2022-09-15 01:00:00,85.24929028456422,91.4565643760712,117.61501894751166,88.39480744785556,86.60649074624287,76.58995555555556,17.052261944444435,55.10802499019966,127.86596882577301,176.19903264827465,174.192952110564,91.07234314302737,9.661783488903907,16.591053300734334,143.27252938245468,,
2022-09-15 01:30:00,82.3170370634882,85.85703405171459,107.25369441905768,83.37471219072357,81.33287356739933,69.62074833333334,15.966382777777767,56.75525034794824,129.051876928535,175.446700969811,169.78361126076166,90.47384345984109,9.2871728433574,15.927322068962233,150.78498981788732,,
2022-09-15 02:00:00,80.71248893408342,81.21507436423747,102.83925985044033,81.7714063849405,78.3310649317602,67.0750616666667,14.819913333333332,58.03997589656307,123.73673472224466,175.18893061920633,167.61557607743532,90.29884369088187,9.185662114075077,15.4701691498665,149.06208190079434,,
2022-09-15 02:30:00,80.79521367443186,78.7962196158464,104.027273728576,80.3029881994252,76.3392657898064,68.9422761111111,14.044633888888901,57.887224708582664,122.364596912339,170.3109187404623,165.098739850035,89.0269866985361,8.557158123485452,15.354517007845535,149.327466957376,,
2022-09-15 03:00:00,80.0865713145261,77.05800798961157,101.69445315903647,79.00197888148342,75.16672711938193,66.32634333333337,13.747782222222233,57.55593443022303,122.857193661483,169.240767647004,164.30934531274133,88.21385735865944,8.48210462153142,14.622935535375733,148.41809536048265,,
2022-09-15 03:30:00,78.9414612776363,78.70586903619004,102.97370400417566,78.5445240893808,74.52871190781207,62.68699,13.632659444444434,55.43533500000003,118.93494570181467,163.65241224713066,163.24724329222366,88.7054450393289,8.192456278270747,14.667195398988767,143.00233751569831,,
2022-09-15 04:00:00,79.20179872864144,79.96427980471903,100.58361067645914,79.45380736182443,74.4810736270556,53.817787397805205,13.0782511111111,56.29332070026927,123.26068803986233,160.67326707089902,165.40197688303365,88.34633468173153,8.03708282702881,14.298589402018067,142.04684606899767,,
2022-09-15 04:30:00,76.96414711251033,82.0205794108515,103.64489209521433,79.6149729620858,77.39415836122886,58.88193324996297,13.033521944444432,52.811481006530606,124.36160948224267,156.36629007926499,165.38605424641233,88.85953195514857,9.653410989637385,14.5099475837749,151.695480031884,,
2022-09-15 05:00:00,64.16803261346894,87.71214033322673,112.15983164044701,83.48853031546359,81.61805572319524,65.97405796334293,13.016698055555565,55.556981904311236,128.73012692000432,155.72735430557566,161.76497573962166,86.13950268978384,9.793818600421018,14.391314366139,147.621547727936,,
2022-09-15 05:30:00,68.84554167341433,92.2478353247521,114.72621596668934,86.34413100226651,83.89812641478323,66.48498688299493,13.178513333333333,54.697550277777765,125.206896028743,155.02601093627166,159.41015213232333,84.47370458304876,12.499774093205401,14.142675758951768,140.57842453134833,,
2022-09-15 06:00:00,80.23265566209336,91.60342062657234,112.97186599214399,88.84823363739959,82.6708733471277,66.48734889700778,13.6230975,51.72755892124676,121.39312265544432,157.35772438822502,159.318525227875,83.1159123482699,14.481371921893667,14.261819513602267,129.28949349945398,,
2022-09-15 06:30:00,78.03538294742701,88.65898218602267,111.82210088049733,86.6122760864241,71.8096592377018,68.91813801189262,13.772320458562033,49.00865312744483,120.10485114750433,156.55158291284434,159.00262012338666,81.7889069490023,16.1343709354745,13.785889088805567,131.12189580644633,,
2022-09-15 07:00:00,75.84812296687814,94.43197350518729,120.35468295113468,92.79486636296507,76.4487656730753,63.26780663012153,12.7252548192157,43.1482054513084,120.00000830033832,145.15592840026,157.27238982507166,82.9394741395937,16.77768766391347,13.759735458640101,133.658192336479,,
2022-09-15 07:30:00,75.3609024847896,97.13533812827937,119.16655609722666,97.96521798043909,81.81622637857667,58.28964666679797,11.5390622222222,38.03241722222223,122.14860456244467,136.15962396367664,153.77420365788967,84.9839488247554,17.341630323492268,11.173869109761368,131.325124188857,,
2022-09-15 08:00:00,74.65023192711287,99.60189916851941,114.96223828355566,103.239743806949,78.05213060258383,62.203196800074004,11.7016872222222,36.24313708303617,134.99606763125166,122.49361182721333,161.32001192900665,85.45875296858578,17.962153287716564,10.859628280625833,130.67310136566033,,
2022-09-15 08:30:00,70.614449,100.45153999999998,113.38094,103.43523999999998,76.581863,59.951230833333334,12.111347777777766,33.306569786332496,150.75389104767032,123.118576819395,175.565700539202,85.87703119154776,17.845291421803235,11.154302008472166,136.880274453389,,
2022-09-15 09:00:00,78.98809391105196,104.57238161601934,130.69997757497103,108.95379472669534,92.00153234399424,57.5520253593063,12.850221944444433,35.6213207225514,151.49660684172468,133.65810210282268,186.41068487943002,92.44217937540277,17.76058265748877,10.80767777001086,145.78965423813267,,
2022-09-15 09:30:00,89.3633444899387,111.14262399106833,150.860139130389,115.41554094681267,111.24676266969034,58.421784362915936,13.494013055555532,37.895350656144196,133.467988514942,138.55438408788734,184.75628629946732,95.7480387462543,17.843100010495135,10.573972322367192,147.65052550516432,,
2022-09-15 10:00:00,91.06716425646182,116.79657593746867,160.14486445945133,119.66988968837268,118.30340391865299,59.66518138454047,14.155865277777766,40.09692772644073,124.81315989240034,139.83097771039135,189.64484923656266,96.99248760464737,19.636643591897236,11.718969392199298,147.38630447494,,
2022-09-15 10:30:00,77.92049411347473,123.17944794834166,162.702970085707,118.63894349209666,121.65759853808466,63.08468972657064,14.922359722222202,43.10167235885617,123.79180395500968,149.33443723299766,196.49260791467532,94.34187962133923,18.053948922018666,11.894877827885766,147.73098035019933,,
2022-09-15 11:00:00,57.5316737843722,131.12309040687265,169.43398465086,123.48901217428666,133.17531645928568,65.58104227904796,15.640206944444467,48.651245868301665,133.35645716592367,165.88994248531068,199.72461512471364,92.08623596552381,18.041135908999866,12.202470719162534,147.800335374404,,
2022-09-15 11:30:00,55.13406638761387,138.47586623291434,183.10905783666433,126.22036692168234,142.52961468510566,73.1044032076685,16.838070833333333,50.830437899513434,140.33557712975698,169.472426593952,207.380868208824,92.01014835086697,18.0601047625594,13.265561366989433,149.28267860756634,,
2022-09-15 12:00:00,57.37203466450436,143.16934770031767,192.03972736192802,129.45229772791868,147.82322885906368,75.49519638770444,16.995496782600434,51.230977495121465,145.78482283008432,173.05227549398765,205.23136326839867,89.78992805336067,16.97212252761773,12.945617920031767,159.635410586923,,
2022-09-15 12:30:00,58.899430370188405,146.380517858366,194.683684194316,128.59799245674432,150.25365523380734,76.5713653478013,17.9979794947354,50.96938234817446,147.317180054224,172.622841069096,200.76525655041,93.96720776710491,15.9447473104743,12.915802121147232,171.86629944698566,,
2022-09-15 13:00:00,56.60688423061737,144.74773720014832,193.105753195062,127.70621545649033,149.46262538545133,80.1743792545574,18.660135944886402,54.58070083678384,142.816894196925,180.01935198379934,195.03549365455933,93.82707389516646,14.620089201192,13.717654483806868,176.42490553901268,,
2022-09-15 13:30:00,59.5834210910951,137.23747600356,182.89117297112034,124.232796100302,138.08992225754602,79.48495294461156,19.037627800831032,55.49426888543843,145.374764872661,179.4736679656497,193.01237774329266,93.77965495739977,13.436599397079666,13.975795482911934,169.33458976024335,,
2022-09-15 14:00:00,69.55005336848153,125.50928340080134,167.12161168527766,122.23924539030867,123.79817309197101,77.72939653334647,18.1464433102801,53.665853055555566,137.91646635688335,185.10526608498535,198.31792672763535,98.7408788459814,13.841204170153034,14.336965065587334,153.73215766609266,,
2022-09-15 14:30:00,53.214574976256635,114.16403902556733,160.665960277935,119.81805879799333,116.035309315302,77.3136675027862,17.347785948523768,54.962686280426475,138.86497228967667,187.238094967565,206.082805760111,102.23253852254868,13.899362863071199,13.120245621595402,151.87621342948634,,
2022-09-15 15:00:00,53.01657929103593,108.79151258178099,153.90951254907665,116.17093261388634,108.20768666120632,71.85235537394642,16.110645479634936,58.1177393854526,140.77366949040766,180.07194949852533,206.84997254917866,101.4402583528293,11.4460461740479,10.999645284726867,154.89444946313833,,
2022-09-15 15:30:00,77.8665280790562,108.26532981695466,150.522941680162,112.63046411033467,103.78714180117966,67.64001227964083,15.749812704972902,46.84510488967654,143.96861895992433,183.89486616529464,193.77880450583268,100.03900394499625,11.051824161300532,10.611655354133367,162.85635426178666,,
2022-09-15 16:00:00,90.60113524706156,109.49031619464101,148.693695383814,112.064284182615,96.41766082070983,66.15365833333337,15.645215866868433,43.87945138888887,145.11674657976099,207.7846989697773,198.84769620201735,104.46579475815867,11.576935469057867,10.304224838928699,163.444645653581,,
2022-09-15 16:30:00,90.32677095890347,117.00584597872667,155.10388535990998,113.97953843948233,98.67821442187731,68.6371163888889,14.971614444444468,43.3764313888889,142.60612772340767,210.18028519858868,198.7767719089687,101.74694000318364,16.598255124790267,10.162195399685066,186.62837511980732,,
2022-09-15 17:00:00,90.77379632490867,117.54626933300334,163.57828270348833,117.65172393565801,100.86704962809614,70.83756333333334,15.34599,45.8232997287785,143.08933739416634,209.225342304808,192.45161369280666,103.62027825697866,17.260085721435434,10.378886136992234,192.67751667548168,,
2022-09-15 17:30:00,91.93057164657527,120.44507655236534,169.82901993721566,119.35283191955067,103.46232189574967,75.02866003444099,15.9074627777778,46.584316382332595,144.276841735584,208.076638757687,188.319991361284,108.192932862399,16.374100751022336,10.233547195029633,178.90680416602,,
2022-09-15 18:00:00,93.19102051939986,123.35474848182933,172.14717509279834,121.76000149142466,106.94264477839634,73.6573464910904,16.697764166666634,46.287302987241304,143.70908833083698,205.4690122003983,193.953931024168,105.44703758561967,16.58321555524307,10.507130364970466,177.02768021487364,,
2022-09-15 18:30:00,97.10142502261374,129.66389552987533,181.295534452753,124.01835244229666,110.98142916412701,75.47835291891306,16.998549444444468,55.2309817349809,145.57947412461567,217.06813132620468,187.07470874463698,109.95394962937267,18.369884960311,10.4349073385233,179.86066806154201,,
2022-09-15 19:00:00,108.85824352537067,150.90784418146768,203.28565483174432,142.96400788855001,137.94398221519234,74.95791777777777,18.108543055555533,60.26269694444443,149.09178631935401,217.30820649761733,184.53215324340965,110.29095820374168,17.93432241930567,10.494877043600534,178.5098272912983,,
2022-09-15 19:30:00,107.56728031562,153.68765629903933,201.39039107391832,144.4778103558517,138.58442726661335,80.64840583333334,19.3791722222222,62.35634083333333,152.157141363552,218.23300086985034,186.100032094253,107.19637034781665,17.595881773919,10.9460769114279,172.4266094595887,,
2022-09-15 20:00:00,104.33857245928432,151.43056658328365,196.47879902991403,143.490242924275,139.72584239865134,91.83505608227385,24.16380583333333,69.07754305555554,145.19028717216466,234.29162356759733,201.1875726232603,110.39039596274966,16.827751660978603,13.893595196048102,158.64270621153733,,
2022-09-15 20:30:00,99.91596630728144,150.10518206390634,197.5145304741243,143.38620848357166,140.907538463909,95.2041833118566,25.9895438888889,70.96393222222223,140.74478039949065,234.32738617291534,196.99641390018735,110.35519117845801,16.69219790607107,17.413700346383397,173.67722818771367,,
2022-09-15 21:00:00,95.478683,150.18002,197.91936,143.21803,142.22346,96.17736532809182,25.552196666666664,73.3922625,136.20616719098902,237.39184388604235,194.2314335716343,106.92300141594801,13.7272689223472,18.25514302988883,184.78169775929902,,
2022-09-15 21:30:00,96.40338023985883,150.73483755476335,198.104299185179,143.21803000226532,142.593338368645,97.45265861108334,24.865377222222236,76.98168111205543,129.280613674505,237.03429219852237,193.28014732819267,107.60761647564567,14.229038038560466,17.938058479175634,205.46675940925135,,
2022-09-15 22:00:00,99.40756251855517,151.01489844525,196.44765337292333,139.84037872208134,142.87392996809066,97.20816074226583,25.1008755431846,78.16334490093847,132.59404351364932,216.71161137145666,189.877256424303,107.223999790588,14.243509172269933,18.086290744894736,202.46187659948168,,
2022-09-15 22:30:00,95.50445982806404,142.36900550241967,186.05904652638534,127.95212238289567,135.37444664415565,95.03335564939425,24.658171666666632,75.67443635212943,131.95499088696798,209.02595874537565,188.59877857794436,107.03505456765566,11.2619921876991,18.0970782521391,201.310178195092,,
2022-09-15 23:00:00,94.32393151750591,132.73945305625432,175.77238981449798,117.52930348902134,127.380289886517,95.52302187941257,23.49748194444447,79.70194166666666,138.488527522885,198.037045328555,188.53741540507903,103.23736390544302,11.3552436824161,17.8537304974956,199.35438568623263,,
2022-09-15 23:30:00,90.05956662240105,121.27134540375899,158.6143348904627,109.002047679505,116.055094788143,97.70394519516196,22.4641050018322,77.7812263888889,129.88764848566967,202.28539993202,186.63492924376465,99.45190036339044,11.4660171821982,17.693396194975435,198.40559132262635,,
2022-09-16 00:00:00,82.6849286326165,109.12982107810167,142.988498920828,100.96644926542801,104.949435721835,90.09089694261228,20.34468694261223,76.45401138888887,131.86771575943666,189.10462045207964,184.83341217709366,98.1912876092308,11.013114492394232,17.852616382245202,186.14338035996568,,
2022-09-16 00:30:00,82.97246569559297,98.8490883683072,130.96140882327867,94.95369234384434,95.26902938808963,87.4414872222222,18.716233055555566,69.01054194444443,133.67075942952067,183.65192262423133,178.33861415646098,94.32685372815025,11.0819554775942,17.667763444061432,181.01803411317835,,
2022-09-16 01:00:00,78.43535823370787,91.4319995980412,119.796230564555,88.57344324723967,88.2923394467211,76.65590694444447,16.439171388888898,66.2394706484732,130.97040601422367,185.67752821891898,173.82880465381868,92.89586615564922,10.493874870920868,17.0573418199061,181.239639004866,,
2022-09-16 01:30:00,78.03624492701023,85.36998542312658,113.924409808736,84.57057177008026,84.16504568420244,69.93636694444443,15.491567446336134,64.80177888363053,133.33466380445168,183.95895213949998,176.47095491773734,92.14558163250994,9.49153129992734,16.298227435026266,188.01835172626934,,
2022-09-16 02:00:00,79.0014143434883,81.5753494652791,105.09764333507233,83.27179338476539,80.67816379260474,65.47485055555553,15.0673106092194,61.27180852345183,133.89240290452565,176.40489649156464,179.16432893190665,90.69825350709546,9.463995067785808,15.564843805890467,174.559143676036,,
2022-09-16 02:30:00,78.74067336566951,78.11504365007073,104.48527497533068,81.42048349904204,79.1069704029705,65.03171999999999,14.160436388888902,61.14661055555553,132.44357663273402,177.439338167379,180.74243666569836,88.98020939213164,8.992696046178281,15.193672962315068,173.161522096407,,
2022-09-16 03:00:00,75.32126884101386,76.68057072609967,102.22543193787966,79.94334508712804,77.48212687095636,64.3376861111111,13.887906998222268,59.8214125,125.82406252169066,174.604720199949,179.08663011920365,89.24511362023433,9.66441531773714,14.895745449973967,171.40929707905866,,
2022-09-16 03:30:00,73.43028158500103,76.92780658600164,101.33844902767628,78.74272109811277,76.60148791596673,60.857363888888905,13.3638924462222,55.789759444444464,125.53013546078334,162.61690822113232,178.81233977154034,89.15208762235046,9.479204156328104,14.626551970243,172.40956850126068,,
2022-09-16 04:00:00,72.62611109605663,75.77696732624061,101.84122095202866,78.98915467756096,77.52341973916147,62.1477561111111,13.005468888888899,51.64299222222223,125.550046873133,162.42667267055666,177.40608400704969,89.07885487825824,9.628437241023503,14.423020590057199,173.75316017435367,,
2022-09-16 04:30:00,72.752744302214,78.50282189200932,101.31845682275866,81.3726804768948,79.33232760280323,61.74450958995337,12.971999166666668,50.06369222222224,124.64270346458,153.998844598934,177.62682925549367,89.20961508251223,10.783972783536234,14.6806415886885,173.75487685560302,,
2022-09-16 05:00:00,72.12373040307084,84.8478858162786,113.121690757659,85.87945854900534,88.38700531777567,61.3561884656022,12.966421388888898,51.19050166666667,127.40416048264001,155.37846017961033,177.9240050009797,89.20329260313763,10.522556271483632,14.7160950449561,165.37507552480432,,
2022-09-16 05:30:00,73.37630742681243,87.6435373000084,114.842962186409,91.21228792216725,90.31948894170642,60.1846711111111,13.0,47.35350805555553,124.48556122910134,157.523250662486,177.86526671959632,88.45355629876997,12.2319389157671,14.588064935287832,166.21741607643133,,
2022-09-16 06:00:00,71.4723326669207,86.96847681728707,112.29218319127865,94.54259788553664,89.54897890455892,60.236506944444436,13.163508333333333,47.50844472222224,121.91531549083,157.02520760975065,174.38250101694368,89.29906498012956,14.231909023501833,14.6527258755225,164.729249454659,,
2022-09-16 06:30:00,71.33853590751484,80.62391356905401,109.05897318794968,92.035869665931,78.02152826673503,60.023528611111125,13.7654997222222,42.452047222222234,123.62254523626332,163.34111055277234,172.95937704007702,88.26238196901947,15.428831737317699,14.458320982085402,159.51606259593134,,
2022-09-16 07:00:00,70.18266062304544,87.2123575981705,115.475450917743,98.7085647701316,81.5333178509734,55.29414722051604,13.0830433333333,42.054987777777804,122.704599426211,153.227407211913,170.35152838478368,92.18977832707908,17.384406896226167,13.836265839157567,159.28281627459967,,
2022-09-16 07:30:00,70.22603974431924,89.24896052502739,112.553952088917,101.18114546621767,82.41210572025943,54.83444139059507,11.537996111111134,39.063143333333336,129.1496821377,145.95646340451165,168.155135504863,92.012013072783,17.994015739914968,11.410682073941933,155.49381887166365,,
2022-09-16 08:00:00,80.47504766553682,91.4422883962406,114.50617645266867,106.79776939259166,83.5019180295295,53.3956904342319,12.076590000000001,39.00221188168667,145.831351338879,141.95453050654768,171.423421503427,91.9826584904597,18.6563117335303,10.847766932659601,157.26670398011467,,
2022-09-16 08:30:00,85.53299,92.49498,115.37007999999999,107.41352,84.538422,55.38613456576814,12.061479444444467,40.83007089609114,152.99613727387066,151.598104010464,174.98738890213335,86.95233946578783,19.266323102826565,11.130267242760402,162.87813269513734,,
2022-09-16 09:00:00,83.28109498312577,99.29749229642327,128.39070991877134,115.28451052868768,93.4133252086462,56.976731666666666,12.716345277805566,47.670107499972204,154.99002829865134,151.04798260294731,183.11868352822466,87.19058720505906,18.578200800405533,11.294578905440067,162.674868701367,,
2022-09-16 09:30:00,82.99210661447721,107.93181073013466,148.558755418744,121.33257317584766,106.73893619305868,56.729202234346225,13.316227640909567,43.49574501184333,151.50512186462402,149.25290709808868,184.062635521177,90.97138762445438,19.298303716957033,11.302134805807,155.337353068829,,
2022-09-16 10:00:00,84.468950634162,113.41939827804867,157.829759713842,124.49837621986234,116.29109083976401,54.86148221009824,14.619209895144534,39.336492488156665,143.88527084832666,143.21871420594002,186.72224825759903,90.06219406596888,18.6512850492893,10.061498593508833,156.16324009305933,,
2022-09-16 10:30:00,90.32611789628312,122.37359194038567,164.078404056235,125.33862067660732,131.26740723341834,59.188583888888864,15.204757421158165,44.972519957212235,146.61827876992265,164.11356131977166,190.920097739689,83.83612048304573,16.9390889752223,10.2896415678842,153.07493298917868,,
2022-09-16 11:00:00,91.74936411119954,128.78808960085,170.79045453969835,128.00877734665966,134.401875051053,60.0620371924453,15.209258259564933,51.10697862412197,147.13885509533966,178.36204176530666,197.21272684685167,85.75606601655595,18.588525584811368,10.537722431536467,140.54335594165866,,
2022-09-16 11:30:00,93.275037060003,133.0682887685807,179.16244918718402,128.63788187463933,139.37643423912502,60.841647529776935,16.4684762276673,51.583565029776935,142.86604949164965,190.87815513486967,196.96851702153035,86.89812900606114,18.0022704371345,10.8103922623309,143.19288911567102,,
2022-09-16 12:00:00,92.8632657230803,139.35876504233667,188.22823280495732,132.894822032589,145.34326364009868,62.91088166666666,17.087489166666668,50.62992150471727,135.975468047832,201.771338975287,196.777368856262,89.28348629990613,18.449858261775933,10.643483409005066,144.94627472896534,,
2022-09-16 12:30:00,89.65816601706952,146.51718749990832,192.44005598759898,136.628974424476,150.376336843911,64.9948327777778,17.4828188888889,48.50832048616223,132.260522752906,197.72203697205634,192.64602939381334,88.79378933562464,16.922252075923435,10.942535085489967,147.66887686527664,,
2022-09-16 13:00:00,81.12557551678687,133.65311384335368,181.57425431300635,126.65303673983634,137.518275476458,66.58952027777777,18.127259444444434,47.37943550912047,131.69014514136367,194.74366145537067,193.56428217339433,90.76083284937097,15.6358175457906,11.618712634323968,152.555644135207,,
2022-09-16 13:30:00,77.7146695258798,121.00608864083267,167.13481815642933,121.29682638995534,127.01562854917599,68.16174075522791,17.729982500000002,48.82256916666666,125.04343780242367,200.07373736240902,198.1857669423267,88.14076221511844,15.213223347511134,11.574484968480633,144.06320269106166,,
2022-09-16 14:00:00,76.15387113567724,112.58331302585833,153.78665359987733,116.64036201984099,113.181477684651,67.28275646699433,16.7297797222222,49.769373698284134,114.725831924303,188.88185291951467,192.72163078668964,84.71176024234484,14.5267056529772,11.722828953101768,142.52116695850168,,
2022-09-16 14:30:00,75.64822034818066,106.38076532305833,145.26283981104066,113.16568575113467,108.17090598585366,67.0236705555556,15.890519444444434,57.516981559046265,118.65650093547465,191.65630425450567,197.43462828242266,85.08973525395027,14.189941759437433,11.437175758191566,149.47741500982366,,
2022-09-16 15:00:00,73.33762078184766,105.42818296914932,139.687917261009,112.05020216160466,102.65401199879899,61.166612777777765,15.5778238888889,52.524289423606035,125.253490744388,196.8624011301167,201.874562834403,86.03141717436851,12.456350697078365,10.466926856961534,162.12584994745433,,
2022-09-16 15:30:00,72.01354698299727,101.78605203471166,140.78020503188733,109.47737418870167,95.24798284031196,63.634583594017066,15.197251944444467,47.78381615239687,128.29322590852934,215.84604988944898,203.69982756453234,87.18026621297814,13.195713813706199,10.480061943978733,171.744657090268,,
2022-09-16 16:00:00,73.1058459687784,106.07301344198,143.02113305668567,108.26133445974132,95.85530486400735,60.9297487194475,15.203326111111101,51.3242452890648,133.87141465957131,220.9362939599837,195.43819415462767,91.04566097534564,13.667472700621934,10.201694120579432,169.04105998156732,,
2022-09-16 16:30:00,74.42388231291393,114.41008186722365,152.14871460198,110.27050184738835,101.70819029481233,59.90165351986874,14.218955,52.51782915537964,134.49988374726766,208.33150574574435,202.45523777012033,89.16302597841673,16.4635403224603,9.947407034004444,171.44576617348233,,
2022-09-16 17:00:00,74.53158422757564,119.70139273880034,159.48982162336668,115.96650890847566,101.98655434041933,58.9311276293796,14.1523663888889,54.862484924111165,137.18620792276934,193.9399607521967,204.00352950831635,87.3462149170087,16.440307402635867,9.86830334580252,162.16607906831734,,
2022-09-16 17:30:00,73.7847597205007,125.08091816690866,161.61194358403864,116.87193084464833,101.44003668223301,62.76471237062043,15.0348238888889,49.95251007588883,141.00900185331733,188.69412472346934,203.77937426120798,88.56371332118243,18.9253751412008,10.044434920542564,167.78091845597,,
2022-09-16 18:00:00,71.25617834570987,131.37446113717633,162.66128539684533,118.69137598362833,104.265530054335,61.3268863888889,15.422531237274434,53.756017541659865,136.83821840753833,195.70771912774765,201.35582621736265,90.7092469623903,18.7954123127393,10.042269397417707,167.740756855944,,
2022-09-16 18:30:00,78.9870208589493,139.08441022124532,172.52869999702898,122.62262165047765,112.29392601426633,62.6479003989899,16.273257414240735,52.64444919244747,132.747986824682,202.67075860841302,199.35133571616367,90.47085513903619,17.278220476342266,10.157723788325834,180.53923439976768,,
2022-09-16 19:00:00,91.11059545434402,163.32869637778865,197.67008219929167,138.89042172945534,136.60351648733635,64.70716300320576,16.995919404040432,53.838958265892636,140.62751038114067,207.08471124692667,201.51640133849267,95.84878489971983,16.3252461431553,9.872496973177283,187.57228847945998,,
2022-09-16 19:30:00,97.82101199999472,164.42942763008332,196.94997933773536,139.93925992860434,137.04984962946665,67.6628788200266,18.275479444444432,58.07234273377847,137.034803484891,216.832598210994,205.795427897317,99.97303536903623,15.964458182071633,10.479080209057534,186.89075664593167,,
